Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
11661847955,"Jun 16, 2024, 12:34:19 AM",Nike Run Club: Sunday Morning Run Cool down,Run,"",1327,3.01,,,false,,Asics Gel Galaxy 8B,activities/12443514223.fit.gz,,,1327.0,1298.0,3010.830078125,3.89599609375,2.319591760635376,0.0,0.0,2.200000047683716,3.4000000953674316,3.38411021232605,0.0033213431015610695,,,252.0,74.83576965332031,,,,,229.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3012.699951171875,1718496000.0,3.0,27.219999313354492,31.229999542236328,24.59000015258789,0.8600000143051147,1005.0599975585938,2.8399999141693115,6.230000019073486,233.0,0.029999999329447746,1718496768.0,1718543232.0,0.375,,17943692.0,0.3199999928474426,5.0,0.6700000166893005,20558.0,0.0,,,,,0.0,2.268899917602539,0.0,,,,3290.0,,,,,2.3210322856903076,,,""
11677038394,"Jun 17, 2024, 10:59:59 PM",Morning Run in drizzles,Run,"",1586,3.10,171.0,24,false,,Campus Maxico,activities/12459199211.tcx.gz,,,1586.0,1285.0,3100.924560546875,3.8121743202209473,2.41317081451416,2.862406015396118,3.4052631855010986,3.700000047683716,7.199999809265137,2.980846881866455,0.006449689157307148,,,77.0,67.55755615234375,171.0,146.29757690429688,,,260.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,3104.5,1718661632.0,3.0,26.790000915527344,31.059999465942383,25.15999984741211,0.9100000262260437,1004.9000244140625,3.890000104904175,6.579999923706055,239.0,0.4399999976158142,1718669568.0,1718716032.0,0.375,,17998512.0,0.7099999785423279,5.0,0.7400000095367432,16254.0,0.0,,,,,0.0,1.9551857709884644,2804.300048828125,,,,,,,,,2.4159533977508545,,,""
11679686206,"Jun 14, 2024, 11:32:39 PM",Morning Run,Run,,1886,5.01,,,false,,Campus Maxico,activities/12461937938.tcx.gz,,,1886.0,1882.0,5012.224609375,3.4990015029907227,2.663243532180786,3.6549999713897705,4.755000114440918,2.0999999046325684,6.900000095367432,1.8574128150939941,-0.029926832765340805,,,37.0,16.331562042236328,,,,,445.0,,,,,,,,,,,,,,,,0.0,,1.0,5012.7998046875,1718406016.0,3.0,27.6200008392334,32.060001373291016,25.219999313354492,0.8700000047683716,1004.2000122070312,3.2200000286102295,4.820000171661377,225.0,0.009999999776482582,1718410368.0,1718456832.0,0.25,,17998512.0,0.28999999165534973,5.0,0.8199999928474426,18358.0,0.0,,,,,0.0,2.657595157623291,851.4000244140625,,,,,,,,,2.6635494232177734,,,""
11684875174,"Jun 18, 2024, 9:28:11 AM",Morning Weight Training,Weight Training,,923,0,144.0,3,false,,,activities/12467254253.tcx.gz,,,923.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,111.59588623046875,,,,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11685387581,"Jun 18, 2024, 11:05:38 PM",Morning Run,Run,"",2166,6.40,185.0,90,false,Continues run,Kalenji JogFlow 500,activities/12467777919.tcx.gz,,,2166.0,2159.0,6401.3154296875,8.296780586242676,2.96494460105896,5.282352924346924,5.3736572265625,1.7000000476837158,5.099999904632568,14.57298755645752,-0.0031243576668202877,,,78.0,74.95994567871094,185.0,165.27572631835938,,,,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,6406.2001953125,1718751616.0,3.0,26.31999969482422,30.25,24.700000762939453,0.9100000262260437,1003.9600219726562,3.4100000858306885,6.190000057220459,221.0,0.019999999552965164,1718756096.0,1718802432.0,0.375,,17921012.0,0.7900000214576721,5.0,0.7799999713897705,21032.0,0.0,,,,,0.0,2.9553627967834473,0.0,,,,,,,,,2.9672069549560547,,,media/0df2edc9-7575-4c2e-b504-c4bc55b4699f.mp4
11687495813,"Jun 19, 2024, 8:48:13 AM",Afternoon Workout,Weight Training,"",1071,0,123.0,2,false,,,activities/12469961641.tcx.gz,,,1071.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,123.0,101.07469940185547,,,,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11693696423,"Jun 19, 2024, 11:04:50 PM","Morning speed interval Run
1k- Warmup
4k-10*400m speed run 2 min interval 
1k-Warmdown",Run,"",3083,6.49,179.0,38,false,,Asics Gel Galaxy 8B,activities/12476324505.tcx.gz,,,3083.0,1979.0,6493.44091796875,5.558004856109619,3.281172752380371,0.0,0.0,2.200000047683716,3.299999952316284,1.016418218612671,0.0,,,81.0,75.67407989501953,179.0,147.86912536621094,,,,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,6495.7001953125,1718838016.0,3.0,25.84000015258789,29.3799991607666,24.06999969482422,0.8999999761581421,1003.760009765625,3.6500000953674316,6.159999847412109,228.0,0.07999999821186066,1718842496.0,1718888832.0,0.375,,17943692.0,0.6299999952316284,5.0,0.949999988079071,17943.0,0.0,,,,,0.0,2.106208562850952,0.0,,,,,,,,,3.2823143005371094,,,media/4146bd47-b001-40cd-93c5-0e44b714e883.mp4
11696156216,"Jun 20, 2024, 10:31:28 AM",Afternoon Weight Training,Weight Training,"",946,0,119.0,2,false,,,activities/12478871219.tcx.gz,,,946.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,119.0,101.91332244873047,,,,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11701414187,"Jun 20, 2024, 11:08:26 PM",Morning Tempo Run,Run,"",2334,6.54,181.0,85,false,,Asics Gel Galaxy 8B,activities/12484266875.tcx.gz,,,2334.0,2329.0,6542.45068359375,4.030281066894531,2.80912446975708,0.0,0.0,1.7000000476837158,3.299999952316284,9.661578178405762,0.0,,,79.0,74.43212890625,181.0,162.26632690429688,,,,,,85.0,,,,,,,,,,,0.0,,0.0,,1.0,6545.60009765625,1718924416.0,3.0,26.719999313354492,29.860000610351562,23.059999465942383,0.800000011920929,1003.7999877929688,3.299999952316284,6.789999961853027,231.0,0.0,1718928896.0,1718975232.0,0.375,,17943692.0,0.23000000417232513,5.0,0.800000011920929,21945.0,0.0,,,,,0.0,2.8031065464019775,0.0,,,,,,,,,2.810476541519165,,,""
11715618141,"Jun 22, 2024, 11:13:57 PM",Morning mobility Workout,Workout,"",622,0,155.0,4,false,,,activities/12498916470.tcx.gz,,,622.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,121.55948638916016,,,,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11716020237,"Jun 22, 2024, 11:30:51 PM",Morning cooldown Run,Run,"",5318,12.04,184.0,182,false,"",Campus Maxico,activities/12499330996.tcx.gz,,,5318.0,5318.0,12042.0,0.0,2.264385223388672,0.0,0.0,0.0,0.0,0.0,0.0,,,77.0,71.9488525390625,184.0,159.9751739501953,,,,,,182.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,17998512.0,,,,,,,,,,0.0,2.264385223388672,0.0,,,,,,,,,,,,""
11716020249,"Jun 23, 2024, 1:00:15 AM",Cooldown Walk,Walk,"",519,0.68,120.0,1,false,,Campus Maxico,activities/12499331077.tcx.gz,,,519.0,519.0,679.0,0.0,1.308285117149353,0.0,0.0,0.0,0.0,0.0,0.0,,,52.0,49.09055709838867,120.0,107.17919158935547,,,,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,17998512.0,,,,,,,,,,0.0,1.308285117149353,0.0,,,,,,,,,,,,""
11716103348,"Jun 22, 2024, 2:03:02 AM",Night Workout,Workout,,187,0,86.0,0,false,,,activities/12499416642.tcx.gz,,,187.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,86.0,81.95722198486328,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11716626893,"Jun 23, 2024, 5:03:28 AM",Morning Weight Training,Weight Training,,138,0,101.0,0,false,,,activities/12499963826.tcx.gz,,,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,101.0,84.65217590332031,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11716706137,"Jun 21, 2024, 11:27:05 PM",Morning long Run,Run,"",6038,16.17,178.0,220,false,"",Kalenji JogFlow 500,activities/12500047856.fit.gz,,,6038.0,6031.0,16175.0283203125,7.874833583831787,2.681981086730957,4.073684215545654,22.0,1.600000023841858,5.900000095367432,10.921344757080078,0.0,,,80.0,73.95328521728516,178.0,162.82937622070312,,,1347.0,,,220.0,,,,,,,,,,,0.0,,0.0,,1.0,16185.0,1719010816.0,3.0,26.809999465942383,29.969999313354492,23.06999969482422,0.800000011920929,1001.8599853515625,3.1600000858306885,6.699999809265137,240.0,0.0,1719015296.0,1719061632.0,0.5,,17921012.0,0.46000000834465027,5.0,0.949999988079071,21710.0,0.0,,,,,0.0,2.6788718700408936,0.0,,,,,,,,,2.6836345195770264,,,""
11731728632,"Jun 24, 2024, 11:11:02 PM",Morning Run,Run,"",2239,6.64,187.0,99,false,,Kalenji JogFlow 500,activities/12515540240.tcx.gz,,,2239.0,2233.0,6644.84912109375,5.201301574707031,2.9757497310638428,0.0,0.0,2.200000047683716,3.299999952316284,1.003706693649292,-0.0015049250796437263,,,81.0,76.10528564453125,187.0,166.85797119140625,,,,,,99.0,,,,,,7.0,,,,,0.0,71.0,0.0,,1.0,6646.89990234375,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,2.967775344848633,0.0,,,,,,,,,2.976668119430542,,,""
11734039538,"Jun 25, 2024, 9:03:39 AM",Afternoon Weight Training,Weight Training,,1462,0,143.0,5,false,,,activities/12517932346.tcx.gz,,,1462.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,118.21135711669922,,,,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11740280112,"Jun 25, 2024, 11:03:06 PM",Morning intraval Run,Run,"",3078,6.48,176.0,53,false,,Asics Gel Galaxy 8B,activities/12524190783.tcx.gz,,,3078.0,1885.0,6482.93017578125,4.917121410369873,3.439220428466797,0.0,0.0,2.200000047683716,3.299999952316284,5.558666706085205,0.0,,,82.0,76.39925384521484,176.0,155.98191833496094,,,,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,6484.89990234375,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.106215238571167,0.0,,,,,,,,,3.44026517868042,,,media/ba12438a-8501-49e7-813a-0e0b9d33d0b3.mp4
11742494875,"Jun 26, 2024, 9:00:51 AM",Afternoon Weight Training,Weight Training,,1201,0,123.0,2,false,,,activities/12526482972.tcx.gz,,,1201.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,123.0,96.22897338867188,,,,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11748355314,"Jun 26, 2024, 11:11:24 PM",Morning Tempo Run,Run,"",2324,6.53,193.0,90,false,,Asics Gel Galaxy 8B,activities/12532496466.tcx.gz,,,2324.0,2321.0,6535.5673828125,4.688724517822266,2.8158411979675293,0.0,0.0,2.200000047683716,3.299999952316284,0.9938041567802429,-0.001530089066363871,,,79.0,74.57913208007812,193.0,163.57351684570312,,,510.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,6537.2998046875,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.812206268310547,0.0,,,,,,,,,2.8165876865386963,,,""
11755972358,"Jun 27, 2024, 10:49:41 PM",Recovery Run,Run,"",2701,6.10,166.0,48,false,,Campus Maxico,activities/12540345456.tcx.gz,,,2701.0,2701.0,6104.80712890625,3.8551180362701416,2.260202646255493,6.542037487030029,6.315515995025635,3.299999952316284,7.199999809265137,1.8904354572296143,0.009828319773077965,,,76.0,71.61076354980469,166.0,144.5951690673828,,,489.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,6109.39990234375,,,,,,,,,,,,,,,,17998512.0,,,,,,,,,,0.0,2.260202646255493,1772.9000244140625,,,,,,,,,2.2619030475616455,,,""
11762917085,"Jun 28, 2024, 10:58:50 PM",Morning Workout,Workout,,1097,0,160.0,11,false,,,activities/12547513577.tcx.gz,,,1097.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,131.55332946777344,,,170.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11763634476,"Jun 28, 2024, 11:25:41 PM",Morning long run,Run,"",9981,23.05,182.0,309,false,,Kalenji JogFlow 500,activities/12548253507.tcx.gz,,,9981.0,9730.0,23052.822265625,7.331923961639404,2.3692522048950195,39.32954025268555,40.00226974487305,1.5,27.700000762939453,5.2266526222229,-0.0008675726712681353,,,78.0,69.09318542480469,182.0,157.69717407226562,,,2029.0,,,309.0,,,,,,,,,,,0.0,,0.0,,1.0,23081.80078125,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,2.3096706867218018,1643.5999755859375,,,,,,,,,2.372230291366577,,,media/69341c05-2d02-431f-aa0a-fb3189209ceb.jpg
11771053721,"Jun 29, 2024, 11:48:58 PM",Recovery day,Run,"",2902,7.02,175.0,68,false,,Campus Maxico,activities/12555929962.tcx.gz,,,2902.0,2899.0,7020.34326171875,3.5649163722991943,2.421643018722534,2.3104395866394043,2.415201425552368,0.699999988079071,3.299999952316284,8.725544929504395,-0.0014244318008422852,,,78.0,73.24662017822266,175.0,150.0821990966797,,,558.0,,,68.0,,,,,,,,,,,0.0,,0.0,,1.0,7028.2998046875,,,,,,,,,,,,,,,,17998512.0,,,,,,,,,,0.0,2.4191396236419678,0.0,,,,,,,,,2.4243876934051514,,,""
11786161601,"Jul 1, 2024, 11:20:34 PM",Morning Run,Run,"",1545,5.02,186.0,66,false,,Kalenji JogFlow 500,activities/12571547543.tcx.gz,,,1545.0,1539.0,5025.26806640625,5.8479413986206055,3.2652812004089355,4.599999904632568,4.599999904632568,2.200000047683716,6.800000190734863,0.9968329071998596,-0.0019899436738342047,,,80.0,77.61873626708984,186.0,165.3188018798828,,,346.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,5027.7998046875,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,3.25260066986084,0.0,,,,,,,,,3.2669265270233154,,,""
11786161764,"Jul 1, 2024, 11:47:58 PM",Morning Run cool down,Run,"",472,1.02,163.0,9,false,,Kalenji JogFlow 500,activities/12571547675.tcx.gz,,,472.0,468.0,1021.3423461914062,2.9427742958068848,2.1823554039001465,0.0,0.0,2.200000047683716,2.4000000953674316,0.9357554316520691,-0.009791036136448383,,,75.0,72.42308044433594,163.0,145.8205108642578,,,86.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,1021.2999877929688,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,2.163861036300659,0.0,,,,,,,,,2.182265043258667,,,""
11788384465,"Jul 2, 2024, 9:08:07 AM",Afternoon Weight Training,Weight Training,,1315,0,128.0,3,false,,,activities/12573855264.tcx.gz,,,1315.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,128.0,105.23269653320312,,,133.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11794549423,"Jul 2, 2024, 11:00:51 PM",Morning warup Run,Run,"",370,1.01,173.0,9,false,,Asics Gel Galaxy 8B,activities/12580182149.tcx.gz,,,370.0,370.0,1016.47900390625,3.5028316974639893,2.7472405433654785,0.0,0.0,2.200000047683716,2.5999999046325684,0.9111946225166321,-0.009837881661951542,,,77.0,74.51366424560547,173.0,152.96994018554688,,,73.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,1016.5,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.7472405433654785,0.0,,,,,,,,,2.7472972869873047,,,""
11794549624,"Jul 2, 2024, 11:08:30 PM",Intravals+cool down Run,Run,"",2429,5.35,183.0,31,false,,Asics Gel Galaxy 8B,activities/12580182283.tcx.gz,,,2429.0,1574.0,5358.28369140625,5.250654220581055,3.4042463302612305,0.0,0.0,2.200000047683716,3.299999952316284,0.8981114625930786,-0.003732538316398859,,,81.0,76.7076416015625,183.0,149.29107666015625,,,304.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,5359.7998046875,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.205962896347046,0.0,,,,,,,,,3.405209541320801,,,""
11796975598,"Jul 3, 2024, 9:41:17 AM",Afternoon Weight Training,Weight Training,,1883,0,152.0,6,false,,,activities/12582696822.tcx.gz,,,1883.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,106.94158172607422,,,199.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11802735300,"Jul 3, 2024, 11:19:07 PM",Morning Tempo Run,Run,"",2307,6.57,184.0,79,false,,Asics Gel Galaxy 8B,activities/12588615230.tcx.gz,,,2307.0,2303.0,6571.203125,4.772728443145752,2.853323221206665,0.0,0.0,2.200000047683716,3.299999952316284,1.0478092432022095,-0.0015217913314700127,,,81.0,75.07865905761719,184.0,160.62451171875,,,492.0,,,79.0,,,,,,,,,,,0.0,,0.0,,1.0,6573.0,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.8483757972717285,0.0,,,,,,,,,2.8541033267974854,,,""
11804629096,"Jul 4, 2024, 8:33:34 AM",Afternoon Weight Training,Weight Training,,1377,0,121.0,3,false,,,activities/12590586860.tcx.gz,,,1377.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,121.0,100.15105438232422,,,126.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11810879221,"Jul 4, 2024, 11:14:40 PM",Recovery Run with cadence training,Run,"",2214,6.03,177.0,64,false,,Campus Maxico,activities/12597018496.tcx.gz,,,2214.0,2163.0,6030.13818359375,10.142005920410156,2.787858724594116,6.766666889190674,6.566666603088379,2.200000047683716,6.800000190734863,2.7325081825256348,-0.0016583367250859737,,,81.0,76.8022232055664,177.0,156.55117797851562,,,444.0,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,6033.7001953125,,,,,,,,,,,,,,,,17998512.0,,,,,,,,,,0.0,2.723639726638794,0.0,,,,,,,,,2.7895052433013916,,,""
11812896620,"Jul 5, 2024, 9:22:57 AM",Afternoon Weight Training,Weight Training,,1464,0,153.0,8,false,,,activities/12599124883.tcx.gz,,,1464.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,120.09562683105469,,,193.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11818027495,"Jul 5, 2024, 11:13:47 PM",Morning Workout,Workout,,844,0,164.0,7,false,,,activities/12604425605.tcx.gz,,,844.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,124.50947570800781,,,118.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11818027674,"Jul 5, 2024, 11:34:49 PM",Morning Run,Run,"",3497,10.10,181.0,146,false,,Kalenji JogFlow 500,activities/12604425736.tcx.gz,,,3497.0,3404.0,10100.162109375,5.827472686767578,2.9671449661254883,7.662499904632568,7.5625,1.2999999523162842,10.0,11.93455696105957,-0.000990083091892302,,,83.0,77.75706481933594,181.0,166.19876098632812,,,773.0,,,146.0,,,,,,,,,,,0.0,,0.0,,1.0,10113.5,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,2.8882360458374023,5.599999904632568,,,,,,,,,2.9710633754730225,,,media/2b862723-bc94-43d0-836f-c08dc419e031.mp4
11818027701,"Jul 6, 2024, 12:36:12 AM",Morning cool down Run,Run,"",836,2.02,172.0,25,false,,Kalenji JogFlow 500,activities/12604425806.tcx.gz,,,836.0,832.0,2028.049072265625,3.5686399936676025,2.437558889389038,0.0,0.0,2.299999952316284,3.299999952316284,1.0169709920883179,0.0,,,82.0,73.98798370361328,172.0,157.78366088867188,,,173.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,2028.5999755859375,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,2.425895929336548,0.0,,,,,,,,,2.4382212162017822,,,""
11825877474,"Jul 6, 2024, 11:31:51 PM",Morning Bridge training & warm down Run,Run,"",5363,13.21,181.0,194,false,,Campus Maxico,activities/12612562021.tcx.gz,,,5363.0,5353.0,13213.576171875,3.71079421043396,2.4684431552886963,144.75515747070312,136.06427001953125,2.4000000953674316,20.100000381469727,6.517910480499268,0.07265254855155945,,,82.0,74.72210693359375,181.0,161.6232452392578,,,1156.0,,,194.0,,,,,,,,,,,0.0,,0.0,,1.0,13384.5,,,,,,,,,,,,,,,,17998512.0,,,,,,,,,,0.0,2.4638404846191406,8.0,,,,,,,,,2.500373601913452,,,""
11842099325,"Jul 8, 2024, 11:35:01 PM",Morning Run,Run,"",1519,4.83,183.0,68,false,,Kalenji JogFlow 500,activities/12629339831.tcx.gz,,,1519.0,1514.0,4833.1845703125,7.096320629119873,3.1923279762268066,4.599999904632568,4.59375,2.200000047683716,6.800000190734863,1.2389334440231323,-0.0062070875428617,,,86.0,79.36580657958984,183.0,167.62159729003906,,,345.0,,,68.0,,,,,,,,,,,0.0,,0.0,,1.0,4835.0,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,3.1818199157714844,0.0,,,,,,,,,3.1935269832611084,,,""
11842099498,"Jul 9, 2024, 12:07:09 AM",Morning Run,Run,"",2231,5.01,162.0,54,false,,Kalenji JogFlow 500,activities/12629339987.tcx.gz,,,2231.0,2227.0,5011.3818359375,4.038566589355469,2.250283718109131,0.0,0.0,2.200000047683716,3.299999952316284,1.5026817321777344,0.0019954575691372156,,,78.0,72.7385482788086,162.0,149.8778076171875,,,427.0,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,5012.7001953125,,,,,,,,,,,,,,,,17921012.0,,,,,,,,,,0.0,2.246249198913574,0.0,,,,,,,,,2.25087571144104,,,""
11843503704,"Jul 9, 2024, 6:23:38 AM",Lunch Weight Training,Weight Training,,2249,0,179.0,41,false,,,activities/12630775806.tcx.gz,,,2249.0,2249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,179.0,143.43885803222656,,,402.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11850615232,"Jul 9, 2024, 11:38:01 PM",Morning Intervals + warm down Run,Run,"",4912,10.57,175.0,60,false,,Asics Gel Galaxy 8B,activities/12638101002.tcx.gz,,,4912.0,3351.0,10570.275390625,4.775754451751709,3.154364585876465,5.079505443572998,4.962005615234375,0.20000000298023224,3.299999952316284,7.024877071380615,0.0,,,83.0,75.87533569335938,175.0,145.4564971923828,,,621.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,10586.5,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.1519291400909424,0.0,,,,,,,,,3.1592061519622803,,,media/dcee97ab-f580-4f81-b7f9-a30db149a1f6.jpg
11851619173,"Jul 10, 2024, 5:30:54 AM",Lunch Weight Training,Weight Training,,2810,0,164.0,14,false,,,activities/12639148172.tcx.gz,,,2810.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,117.5797119140625,,,356.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11866624770,"Jul 11, 2024, 11:38:52 PM",Morning Run,Run,"",3759,10.02,181.0,131,false,,Asics Gel Galaxy 8B,activities/12654665737.tcx.gz,,,3759.0,3755.0,10023.330078125,5.073309421539307,2.6693289279937744,0.0,0.0,2.200000047683716,4.199999809265137,5.566344738006592,0.0009976724395528436,,,84.0,73.6029281616211,181.0,161.84634399414062,,,811.0,,,131.0,,,,,,,,,,,0.0,,0.0,,1.0,10030.0,,,,,,,,,,,,,,,,17943692.0,,,,,,,,,,0.0,2.6664884090423584,0.0,,,,,,,,,2.671105146408081,,,""
11866746248,"Jul 12, 2024, 12:44:18 AM",Morning Walk,Walk,,536,0.64,134.0,1,false,,,activities/12654791002.tcx.gz,,,536.0,341.0,647.3932495117188,7.881789207458496,1.898513913154602,0.0,0.0,1.899999976158142,2.5,1.027849555015564,-0.07723280787467957,,,57.0,47.5361442565918,134.0,107.86445617675781,,,60.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2078232765197754,196.39999389648438,,,,,,,,,,,,""
11868203590,"Jul 12, 2024, 5:18:23 AM",Morning Weight Training,Weight Training,,2720,0,152.0,9,false,,,activities/12656313426.tcx.gz,,,2720.0,2720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,107.16912078857422,,,289.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
